utt_id	score
LA_E_5830275 7.993463
LA_E_5830361 -10.152484
LA_E_5830387 -14.670791
LA_E_5830847 -18.413767
LA_E_5830995 -9.758685
LA_E_5831519 5.770297
LA_E_5831669 -7.308645
LA_E_5831753 -11.055162
LA_E_5831787 -12.381007
LA_E_5831824 -9.235211
LA_E_5831892 -17.031532
LA_E_5831914 -5.407482
LA_E_5832042 3.208447
LA_E_5832142 -7.325092
LA_E_5832356 -0.884181
LA_E_5832415 -12.350563
LA_E_5832500 -6.536224
LA_E_5832733 -11.055423
LA_E_5832985 -9.234074
LA_E_5833008 -10.752083
LA_E_5833208 4.790184
LA_E_5833345 -7.493942
LA_E_5833676 -5.914181
LA_E_5833796 -15.132377
LA_E_5833850 -10.719937
LA_E_5834361 4.545504
LA_E_5834392 5.700676
LA_E_5834463 4.942361
LA_E_5834589 2.037354
LA_E_5834679 -7.447600
LA_E_5835059 -12.919620
LA_E_5835143 -8.494079
LA_E_5835195 -17.479799
LA_E_5835220 -0.094702
LA_E_5835256 -14.262961
LA_E_5835510 -6.282871
LA_E_5835661 6.895182
LA_E_5835667 -8.285994
LA_E_5835669 6.266958
LA_E_5835716 4.041270
LA_E_5835833 -15.894839
LA_E_5835850 -1.719268
LA_E_5835883 -9.582040
LA_E_5835977 -12.982398
LA_E_5836064 -11.401101
LA_E_5836109 -8.881150
LA_E_5836193 -9.371141
LA_E_5836297 -11.966403
LA_E_5836377 -5.386449
LA_E_5836381 -13.231673
LA_E_5836683 -8.634291
LA_E_5836711 -9.217124
LA_E_5836788 -8.141529
LA_E_5836852 -6.503533
LA_E_5836870 6.706301
LA_E_5836907 3.157107
LA_E_5836910 -26.368382
LA_E_5836931 -9.723716
LA_E_5837067 -7.630765
LA_E_5837120 -7.516250
LA_E_5837195 -12.029636
LA_E_5837347 3.627248
LA_E_5837402 -10.964780
LA_E_5837408 3.896516
LA_E_5837456 8.343314
LA_E_5837458 -3.558202
LA_E_5837696 -7.474771
LA_E_5837706 -7.063436
LA_E_5837728 -8.955251
LA_E_5837731 -8.143900
LA_E_5837778 -2.240788
LA_E_5837819 9.097499
LA_E_5837852 -10.125699
LA_E_5837995 -10.811645
LA_E_5838006 6.549261
LA_E_5838038 -8.499558
LA_E_5838067 -3.982977
LA_E_5838097 -8.939553
LA_E_5838252 -12.608485
LA_E_5838549 -11.301376
LA_E_5838744 -11.686787
LA_E_5838912 -9.740200
LA_E_5838946 5.005985
LA_E_5838999 0.147090
LA_E_5839040 8.642112
LA_E_5839134 -9.582931
LA_E_5839245 -7.988674
LA_E_5839250 -14.376550
LA_E_5839326 -12.033767
LA_E_5839931 3.261463
LA_E_5839952 -10.478076
LA_E_5840072 -10.093125
LA_E_5840390 -11.303716
LA_E_5840457 0.964057
LA_E_5840471 -10.106501
LA_E_5840565 -8.716500
LA_E_5840950 -9.981972
LA_E_5841160 -9.883146
LA_E_5841520 -8.409923
LA_E_5841606 4.382035
LA_E_5841619 -12.487440
LA_E_5842092 4.877930
LA_E_5842125 -6.912420
LA_E_5842303 2.839572
LA_E_5842341 5.646535
LA_E_5842433 -10.807867
LA_E_5842545 -7.891672
LA_E_5842732 -6.721405
LA_E_5842765 -8.302319
LA_E_5842956 7.863287
LA_E_5843042 1.510009
LA_E_5843071 -11.870811
LA_E_5843137 -10.931664
LA_E_5843167 -10.468474
LA_E_5843401 -6.321705
LA_E_5843536 1.878560
LA_E_5843699 7.534206
LA_E_5843705 -9.968682
LA_E_5843889 -7.824764
LA_E_5844041 4.099083
LA_E_5844062 1.230275
LA_E_5844076 -12.903533
LA_E_5844246 -3.713759
LA_E_5844313 -7.729532
LA_E_5844466 -8.818789
LA_E_5844547 -7.311067
LA_E_5844576 -9.443399
LA_E_5844583 -8.125705
LA_E_5844593 -11.611880
LA_E_5844634 -11.897383
LA_E_5844689 -13.982131
LA_E_5844853 -17.046986
LA_E_5845008 0.068221
LA_E_5845089 -17.264456
LA_E_5845107 -9.846416
LA_E_5845209 -18.983955
LA_E_5845213 7.084071
LA_E_5845296 -10.687957
LA_E_5845342 -6.765314
LA_E_5845363 -11.150492
LA_E_5845399 7.351970
LA_E_5845716 -19.482403
LA_E_5845774 -13.988094
LA_E_5845885 -8.204859
LA_E_5845899 -0.079751
LA_E_5846102 -12.734956
LA_E_5846117 5.048567
LA_E_5846123 -7.711497
LA_E_5846294 -10.334107
LA_E_5847029 7.482837
LA_E_5847037 -10.263859
LA_E_5847051 3.788400
LA_E_5847134 -22.193508
LA_E_5847141 -14.805215
LA_E_5847405 -15.479508
LA_E_5847635 -12.874124
LA_E_5847779 -6.948661
LA_E_5848121 8.119659
LA_E_5848156 -9.985648
LA_E_5848207 9.449733
LA_E_5848694 -5.636813
LA_E_5848728 -12.564866
LA_E_5848752 -9.418676
LA_E_5848784 8.185401
LA_E_5848876 -10.358009
LA_E_5848973 -10.007144
LA_E_5849185 5.989931
LA_E_5849241 -28.212337
LA_E_5849260 -13.274089
LA_E_5849266 -7.799432
LA_E_5849311 -4.027756
LA_E_5849350 -9.200221
LA_E_5849439 8.764232
LA_E_5849926 -9.262797
LA_E_5849980 -13.239229
LA_E_5850124 -10.124314
LA_E_5850564 -7.526841
LA_E_5850605 -22.332018
LA_E_5850625 -4.491610
LA_E_5850811 -3.621467
LA_E_5850912 -10.260704
LA_E_5851008 0.897506
LA_E_5851262 -9.878538
LA_E_5851265 -11.206782
LA_E_5851288 -12.373672
LA_E_5852035 6.312070
LA_E_5852157 6.313366
LA_E_5852180 -3.486808
LA_E_5852371 -9.171058
LA_E_5852388 5.151536
LA_E_5852607 -7.300678
LA_E_5853080 5.310860
LA_E_5853108 5.307915
LA_E_5853165 -11.206908
LA_E_5853307 6.287168
LA_E_5853458 -6.093394
LA_E_5853840 -16.145344
LA_E_5853957 -11.308991
LA_E_5854011 -20.898346
LA_E_5854041 -8.937087
LA_E_5854042 8.070269
LA_E_5854368 -16.175640
LA_E_5854642 -7.668715
LA_E_5854653 -3.586640
LA_E_5854743 -10.591424
LA_E_5854803 -8.145703
LA_E_5854875 -15.954473
LA_E_5854923 -10.313511
LA_E_5855125 -5.729366
LA_E_5855283 -8.911796
LA_E_5855339 -8.418225
LA_E_5855696 9.348746
LA_E_5855701 -9.920604
LA_E_5855737 -6.892530
LA_E_5856070 6.549681
LA_E_5856245 -17.396042
LA_E_5856346 -9.414868
LA_E_5856389 -1.307243
LA_E_5856444 -14.486600
LA_E_5856848 -5.396237
LA_E_5856879 -8.865194
LA_E_5857091 -9.149628
LA_E_5857103 -16.697403
LA_E_5857181 -14.906598
LA_E_5857540 -17.456814
LA_E_5857875 -9.043542
LA_E_5858031 -11.098847
LA_E_5858180 -9.587234
LA_E_5858403 7.904235
LA_E_5858496 -11.223927
LA_E_5858528 -13.046237
LA_E_5858591 -6.242882
LA_E_5859186 -4.790823
LA_E_5859235 -12.171147
LA_E_5859240 8.045171
LA_E_5859622 -12.391994
LA_E_5859833 1.008366
LA_E_5859905 -11.093558
LA_E_5860039 -15.796220
LA_E_5860040 -15.870825
LA_E_5860056 6.738003
LA_E_5860084 2.555937
LA_E_5860169 -7.849499
LA_E_5860465 -26.622734
LA_E_5860597 -7.422929
LA_E_5860931 -7.946407
LA_E_5861014 -13.993439
LA_E_5861269 7.346721
LA_E_5861273 8.630761
LA_E_5861342 -9.903253
LA_E_5861385 -12.366765
LA_E_5861413 7.936376
LA_E_5861420 -10.092813
LA_E_5861457 6.115160
LA_E_5861811 8.608790
LA_E_5862097 -7.194885
LA_E_5862218 -10.609178
LA_E_5862272 -9.225389
LA_E_5862458 3.317179
LA_E_5862506 6.910286
LA_E_5863120 -8.466752
LA_E_5863330 -5.220258
LA_E_5863468 -22.199816
LA_E_5863593 -13.964885
LA_E_5863646 -33.668781
LA_E_5863753 -6.966804
LA_E_5863899 -24.069859
LA_E_5864156 -12.004403
LA_E_5864249 -19.469437
LA_E_5864268 -9.499256
LA_E_5864334 -7.190108
LA_E_5864563 6.953978
LA_E_5865259 -29.109818
LA_E_5865316 -6.222548
LA_E_5865330 -12.233993
LA_E_5865430 -9.920394
LA_E_5865539 6.101377
LA_E_5865821 -11.548311
LA_E_5865839 -10.535876
LA_E_5865874 -7.060513
LA_E_5866079 -7.648917
LA_E_5866238 -9.844314
LA_E_5866334 -9.457814
LA_E_5866471 -11.573079
LA_E_5866851 -17.436584
LA_E_5867031 -10.107414
LA_E_5867112 -13.458364
LA_E_5867253 10.464827
LA_E_5867505 -11.601874
LA_E_5867643 -15.923295
LA_E_5867747 -22.335184
LA_E_5867764 -11.355367
LA_E_5867790 7.057987
LA_E_5867871 -5.591812
LA_E_5867985 -4.968612
LA_E_5868005 0.031971
LA_E_5868109 -9.778998
LA_E_5868160 -5.200829
LA_E_5868290 -5.996309
LA_E_5868394 -15.362870
LA_E_5868851 5.969503
LA_E_5869079 -14.207142
LA_E_5869189 0.546514
LA_E_5869474 -7.520658
LA_E_5869507 4.593450
LA_E_5869543 -11.081292
LA_E_5869599 -10.378060
LA_E_5869631 -7.301186
LA_E_5869818 -12.719102
LA_E_5869890 4.581364
LA_E_5869984 -5.056542
LA_E_5869994 -8.875382
LA_E_5870078 -8.763053
LA_E_5870251 -9.369292
LA_E_5870252 -8.011394
LA_E_5870581 -10.767032
LA_E_5870716 3.740644
LA_E_5870898 -12.496160
LA_E_5870925 -3.251154
LA_E_5870967 -9.665698
LA_E_5871125 -8.491725
LA_E_5871165 -24.411182
LA_E_5871174 -9.078841
LA_E_5871315 6.807700
LA_E_5871645 -8.553206
LA_E_5871661 -12.558575
LA_E_5871826 -11.071946
LA_E_5871857 -21.979929
LA_E_5871878 -12.144851
LA_E_5872021 -11.379413
LA_E_5872101 -15.344960
LA_E_5872177 -3.750006
LA_E_5872251 4.567667
LA_E_5872363 -7.160995
LA_E_5872443 -8.667256
LA_E_5872453 -23.576324
LA_E_5872695 -6.917070
LA_E_5872813 -5.372297
LA_E_5872956 -9.284486
LA_E_5873090 2.234174
LA_E_5873367 -8.824736
LA_E_5873387 -20.606037
LA_E_5873516 6.765835
LA_E_5873910 7.525575
LA_E_5874031 -14.746312
LA_E_5874105 -9.921952
LA_E_5874218 -19.939819
LA_E_5874441 -8.485129
LA_E_5874536 -9.737310
LA_E_5874636 5.769951
LA_E_5874897 5.201502
LA_E_5875255 -9.381517
LA_E_5875546 -7.907170
LA_E_5875623 -9.539500
LA_E_5875816 -13.365436
LA_E_5875905 -11.832080
LA_E_5875942 7.784959
LA_E_5876070 -11.045037
LA_E_5876229 -12.026973
LA_E_5876251 -8.398524
LA_E_5876373 -7.771716
LA_E_5876482 0.135525
LA_E_5876546 1.896948
LA_E_5877138 -7.359002
LA_E_5877141 -12.212391
LA_E_5877278 -10.975677
LA_E_5877300 -6.661063
LA_E_5877330 -7.403257
LA_E_5877590 -17.370033
LA_E_5877775 -10.095113
LA_E_5877852 -6.396358
LA_E_5878019 1.498817
LA_E_5878191 8.202252
LA_E_5878245 -7.599163
LA_E_5878277 -7.662746
LA_E_5878558 -7.967525
LA_E_5878691 -5.127863
LA_E_5878785 -10.223875
LA_E_5879026 -7.308768
LA_E_5879095 -8.557929
LA_E_5879300 -26.288786
LA_E_5879395 -6.801149
LA_E_5879567 -7.196005
LA_E_5879650 -8.541691
LA_E_5879694 -6.304194
LA_E_5879787 -11.656825
LA_E_5879818 -8.262408
LA_E_5879999 -5.613916
LA_E_5880212 -10.608237
LA_E_5880298 7.211694
LA_E_5880366 -8.118019
LA_E_5880394 -9.624412
LA_E_5880504 -11.537078
LA_E_5880592 -6.070731
LA_E_5880772 -7.536802
LA_E_5880940 -13.630245
LA_E_5881468 -8.925907
LA_E_5881492 -8.347571
LA_E_5881525 -5.372389
LA_E_5881537 5.002203
LA_E_5881552 -6.140587
LA_E_5881644 -9.834060
LA_E_5881675 8.505181
LA_E_5881681 -12.311893
LA_E_5881834 -6.319673
LA_E_5882171 7.230465
LA_E_5882290 -9.305114
LA_E_5882472 8.965764
LA_E_5882697 5.782612
LA_E_5882709 9.277493
LA_E_5882921 -25.577219
LA_E_5883010 -9.421245
LA_E_5883066 -1.920941
LA_E_5883342 -11.553215
LA_E_5883385 3.223814
LA_E_5883549 -9.653253
LA_E_5883566 2.639619
LA_E_5883637 -12.398890
LA_E_5883897 3.337073
LA_E_5883947 8.197854
LA_E_5884073 -14.651635
LA_E_5884090 -7.014174
LA_E_5884343 7.748612
LA_E_5884357 -21.344120
LA_E_5884399 6.173791
LA_E_5884626 -5.022994
LA_E_5884674 -21.664371
LA_E_5884753 4.455550
LA_E_5884894 -20.885077
LA_E_5884973 -12.289140
LA_E_5885089 -10.057714
LA_E_5885270 -10.113156
LA_E_5885619 -12.743784
LA_E_5885679 -19.187485
LA_E_5885767 -6.223964
LA_E_5885777 -9.716323
LA_E_5885846 -30.752953
LA_E_5885996 1.663678
LA_E_5886139 -10.212955
LA_E_5886469 9.361043
LA_E_5886536 -16.556484
LA_E_5886692 -8.493943
LA_E_5886907 -2.294747
LA_E_5886967 -26.022442
LA_E_5887045 -6.896354
LA_E_5887093 -12.606715
LA_E_5887167 -12.744059
LA_E_5887358 -8.038823
LA_E_5887376 -16.590836
LA_E_5887452 -11.222080
LA_E_5887615 -9.976220
LA_E_5887684 -7.887696
LA_E_5887764 8.845410
LA_E_5888038 7.394136
LA_E_5888237 -9.446880
LA_E_5888245 -6.191650
LA_E_5888457 -5.907990
LA_E_5888489 -6.678026
LA_E_5889299 -9.797526
LA_E_5889519 -12.021655
LA_E_5889571 5.883637
LA_E_5889640 -12.345391
LA_E_5889704 -11.404799
LA_E_5889747 -13.010294
LA_E_5889823 0.296457
LA_E_5890001 -7.058907
LA_E_5890330 -10.220604
LA_E_5890463 4.195193
LA_E_5890604 -8.924661
LA_E_5890619 -27.164398
LA_E_5890633 -13.464595
LA_E_5890640 -7.602354
LA_E_5890777 -7.987689
LA_E_5890833 -6.848929
LA_E_5891018 -8.947529
LA_E_5891028 -14.216905
LA_E_5891077 -5.945182
LA_E_5891113 -9.967871
LA_E_5891188 -0.350190
LA_E_5891190 -8.407807
LA_E_5891428 8.125943
LA_E_5891944 -15.793283
LA_E_5892016 -26.194620
LA_E_5892084 -9.137023
LA_E_5892261 -9.001410
LA_E_5892484 -1.571340
LA_E_5892633 -7.538166
LA_E_5892890 -10.793550
LA_E_5892999 -32.800442
LA_E_5893122 -10.483703
LA_E_5893179 -2.820131
LA_E_5893553 0.666983
LA_E_5893644 -8.766967
LA_E_5893712 -7.379373
LA_E_5893907 -7.750360
LA_E_5894124 -7.079362
LA_E_5894335 -7.072021
LA_E_5894484 -26.120022
LA_E_5894578 3.942674
LA_E_5894722 -4.522736
LA_E_5894899 -8.830241
LA_E_5895003 1.568299
LA_E_5895130 -5.610700
LA_E_5895302 -20.877506
LA_E_5895406 -14.726876
LA_E_5895641 -17.244457
LA_E_5895858 -9.466636
LA_E_5895906 -9.969679
LA_E_5895917 -11.187482
LA_E_5895926 5.233240
LA_E_5895937 5.371473
LA_E_5896016 -9.051456
LA_E_5896071 -19.178120
LA_E_5896099 -13.166327
LA_E_5896125 -9.159522
LA_E_5896313 -13.038268
LA_E_5896549 -23.121080
LA_E_5896583 1.594181
LA_E_5896690 -10.889237
LA_E_5896870 -15.931548
LA_E_5896917 -23.254885
LA_E_5896942 -11.423963
LA_E_5897123 -7.931638
LA_E_5897277 -9.877229
LA_E_5897292 -11.709300
LA_E_5897478 -11.900718
LA_E_5897607 -21.118153
LA_E_5897799 -16.118839
LA_E_5897906 -10.334167
LA_E_5897967 8.564784
LA_E_5898042 -10.367124
LA_E_5898057 -19.182871
LA_E_5898298 -9.353805
LA_E_5898586 8.511209
LA_E_5898624 -12.194089
LA_E_5898629 7.935228
LA_E_5898909 -11.486885
LA_E_5899229 7.234863
LA_E_5899230 6.065755
LA_E_5899243 -8.699928
LA_E_5899270 -12.779175
LA_E_5899294 -12.616896
LA_E_5899505 -4.604046
LA_E_5899524 -15.616574
LA_E_5899635 -16.033903
LA_E_5899651 -17.532333
LA_E_5899716 -7.761460
LA_E_5899892 5.516295
LA_E_5899963 -9.357749
LA_E_5900059 -7.066721
LA_E_5900286 -16.911999
LA_E_5900601 -7.327141
LA_E_5900705 -10.876335
LA_E_5900892 -7.616493
LA_E_5900979 -9.890944
LA_E_5901001 -9.536153
LA_E_5901034 8.272069
LA_E_5901094 -18.206034
LA_E_5901110 -9.185510
LA_E_5901187 6.776817
LA_E_5901269 -22.717604
LA_E_5901444 8.224755
LA_E_5901826 2.415954
LA_E_5901848 -8.060544
LA_E_5901852 -11.688821
LA_E_5901898 -9.471189
LA_E_5901953 -7.825356
LA_E_5902063 -10.687436
LA_E_5902091 -6.720278
LA_E_5902151 -8.762844
LA_E_5902337 -10.280720
LA_E_5902539 0.638706
LA_E_5902686 -9.228344
LA_E_5902726 -6.140572
LA_E_5902837 -3.252970
LA_E_5902933 -11.399879
LA_E_5903059 7.274757
LA_E_5903222 -13.388530
LA_E_5903273 -2.824986
LA_E_5903614 -18.744169
LA_E_5903654 -6.822822
LA_E_5903957 2.873433
LA_E_5904259 -7.203380
LA_E_5904367 3.826697
LA_E_5904455 -8.985577
LA_E_5904717 -6.962528
LA_E_5904718 -21.846302
LA_E_5904777 -12.764266
LA_E_5904859 5.000279
LA_E_5904921 -14.674575
LA_E_5904960 -11.366820
LA_E_5905094 3.177505
LA_E_5905486 -5.404097
LA_E_5905504 -9.865056
LA_E_5905524 -9.298642
LA_E_5905566 -10.661963
LA_E_5905696 -20.069698
LA_E_5905780 -12.885293
LA_E_5905798 -0.941619
LA_E_5906048 7.645632
LA_E_5906127 -15.571478
LA_E_5906129 -17.129982
LA_E_5906184 -8.926365
LA_E_5906279 -7.787380
LA_E_5906321 8.660258
LA_E_5906345 -10.839858
LA_E_5906512 -9.586120
LA_E_5906664 8.126572
LA_E_5906670 -5.714164
LA_E_5906689 -31.257732
LA_E_5906706 -10.267067
LA_E_5906820 9.736484
LA_E_5907172 -6.281711
LA_E_5907187 -6.428709
LA_E_5907529 -19.174614
LA_E_5907680 -0.666561
LA_E_5907681 -9.523389
LA_E_5907690 6.076314
LA_E_5907754 -11.460552
LA_E_5907815 -10.295152
LA_E_5908041 -22.308882
LA_E_5908054 -31.714781
LA_E_5908243 -9.320727
LA_E_5908326 -9.666004
LA_E_5908840 -11.237084
LA_E_5908853 -6.101942
LA_E_5908921 -9.042933
LA_E_5909051 -8.393418
LA_E_5909058 -9.228549
LA_E_5909191 3.842800
LA_E_5909461 5.492240
LA_E_5909511 -7.814594
LA_E_5909532 -15.767782
LA_E_5909652 -9.512042
LA_E_5909672 -8.466220
LA_E_5909810 -10.704658
LA_E_5909823 -14.744130
LA_E_5909839 -6.466236
LA_E_5910222 6.628393
LA_E_5910261 -7.997128
LA_E_5910275 0.919754
LA_E_5910512 -20.047531
LA_E_5910677 -9.778098
LA_E_5910791 4.926142
LA_E_5910912 7.454361
LA_E_5911013 -12.743905
LA_E_5911135 6.455932
LA_E_5911345 -11.805542
LA_E_5911806 -2.344480
LA_E_5911808 -2.854665
LA_E_5911852 9.051570
LA_E_5911917 -9.513663
LA_E_5911992 -22.952190
LA_E_5912019 -6.520354
LA_E_5912172 -9.163617
LA_E_5912220 5.381319
LA_E_5912240 -30.690010
LA_E_5912267 -9.623641
LA_E_5912283 -11.741125
LA_E_5912761 -9.906595
LA_E_5912808 -13.365512
LA_E_5912835 -8.258513
LA_E_5912963 -7.472853
LA_E_5913036 6.493735
LA_E_5913080 -9.705909
LA_E_5913084 -6.912701
LA_E_5913132 -9.440232
LA_E_5913136 -9.282180
LA_E_5913170 -9.279597
LA_E_5913202 -6.698060
LA_E_5913567 5.318450
LA_E_5913670 -14.759081
LA_E_5913681 -15.800473
LA_E_5913802 -28.231520
LA_E_5913920 -8.363171
LA_E_5914371 5.197663
LA_E_5914672 -15.096226
LA_E_5914783 2.560162
LA_E_5914840 -6.626347
LA_E_5914868 -2.239609
LA_E_5914945 -12.991168
LA_E_5914955 4.763825
LA_E_5915000 -6.967933
LA_E_5915051 -9.338537
LA_E_5915319 -11.827577
LA_E_5915680 -9.180566
LA_E_5915943 -9.250236
LA_E_5915979 9.767273
LA_E_5915998 6.997041
LA_E_5916116 -8.437897
LA_E_5916365 5.603946
LA_E_5916535 -10.481790
LA_E_5916629 -13.166335
LA_E_5916769 6.952468
LA_E_5916776 -13.205955
LA_E_5917253 -7.710598
LA_E_5917461 -10.254811
LA_E_5918172 -5.390285
LA_E_5918310 -11.734861
LA_E_5918321 -13.292220
LA_E_5918332 -9.989345
LA_E_5918336 0.850148
LA_E_5918415 -9.730803
LA_E_5918663 4.025030
LA_E_5918669 -2.428679
LA_E_5918674 -9.312797
LA_E_5918694 -6.430802
LA_E_5918723 -14.098556
LA_E_5918984 -5.589602
LA_E_5919050 -7.482525
LA_E_5919101 2.001708
LA_E_5919234 -9.547433
LA_E_5919242 1.003819
LA_E_5919308 3.330254
LA_E_5919312 -8.836227
LA_E_5919362 -9.572026
LA_E_5919596 -8.657442
LA_E_5919631 -9.582799
LA_E_5919780 -12.531137
LA_E_5920148 -11.595943
LA_E_5920200 -19.455734
LA_E_5920374 8.097241
LA_E_5921059 -7.017399
LA_E_5921096 8.560168
LA_E_5921124 -8.855013
LA_E_5921361 -9.601623
LA_E_5921569 -20.557570
LA_E_5921583 -12.070206
LA_E_5921661 -7.065679
LA_E_5921891 -15.304583
LA_E_5921916 -17.684589
LA_E_5922080 -12.276241
LA_E_5922149 2.865616
LA_E_5922425 -13.060161
LA_E_5922515 4.933916
LA_E_5922909 -8.616553
LA_E_5923092 3.961694
LA_E_5923174 -6.797102
LA_E_5923196 -10.948434
LA_E_5923383 8.669229
LA_E_5923479 -7.794054
LA_E_5923616 -17.421055
LA_E_5923854 -5.854074
LA_E_5923903 -6.857490
LA_E_5924030 -19.337234
LA_E_5924259 -9.484860
LA_E_5924431 -9.535611
LA_E_5924781 -8.825697
LA_E_5924892 -12.268683
LA_E_5924916 -8.328454
LA_E_5925179 -7.411767
LA_E_5925240 -11.927076
LA_E_5925388 -7.248788
LA_E_5925478 -9.308143
LA_E_5925517 7.186927
LA_E_5925677 -11.357987
LA_E_5925697 8.095918
LA_E_5925780 -10.366239
LA_E_5926081 -10.962157
LA_E_5926122 -26.532282
LA_E_5926519 -10.436580
LA_E_5926523 -10.345017
LA_E_5926562 -10.876760
LA_E_5926927 1.185529
LA_E_5926946 -12.043359
LA_E_5926993 -7.431242
LA_E_5927057 -5.610435
LA_E_5927093 7.985864
LA_E_5927321 -9.538819
LA_E_5927426 -14.911061
LA_E_5927505 -10.297817
LA_E_5927515 -10.656224
LA_E_5927557 -8.965550
LA_E_5927645 7.646801
LA_E_5927668 -10.375134
LA_E_5927694 -6.310614
LA_E_5927801 6.911785
LA_E_5927944 8.728836
LA_E_5928213 -9.281917
LA_E_5928389 -4.436507
LA_E_5928674 8.209037
LA_E_5928720 -8.682511
LA_E_5928779 -12.324871
LA_E_5928800 -13.105977
LA_E_5928840 -10.181919
LA_E_5928848 5.707168
LA_E_5929285 -8.517987
LA_E_5929393 -7.514470
LA_E_5929702 -27.466469
LA_E_5929725 -9.616217
LA_E_5929739 -11.250487
LA_E_5929751 -6.279829
LA_E_5929928 -9.640894
LA_E_5929988 -11.697607
LA_E_5930502 -14.444587
LA_E_5930814 -11.025561
LA_E_5931126 -16.639864
LA_E_5931295 -10.551997
LA_E_5931320 -3.465384
LA_E_5931744 -10.018777
LA_E_5932176 -11.066693
LA_E_5932256 3.823721
LA_E_5932445 -10.646169
LA_E_5932447 -11.292822
LA_E_5932480 7.681377
LA_E_5932554 7.112973
LA_E_5932592 -9.559364
LA_E_5932837 -15.874432
LA_E_5932896 -16.500614
LA_E_5932984 -6.403473
LA_E_5932996 6.128479
LA_E_5933293 -7.235222
LA_E_5933833 -12.811169
LA_E_5933870 -12.502510
LA_E_5933973 -6.825518
LA_E_5934000 -15.042698
LA_E_5934153 -10.858498
LA_E_5934653 -10.903950
LA_E_5934697 0.501490
LA_E_5934700 5.857889
LA_E_5934868 -9.013334
LA_E_5934927 -8.066884
LA_E_5934932 -10.566605
LA_E_5934978 2.913006
LA_E_5935300 -9.956064
LA_E_5935418 -7.935791
LA_E_5935430 6.833165
LA_E_5936158 -13.485369
LA_E_5936201 -8.237796
LA_E_5936329 -10.607912
LA_E_5936450 -6.404747
LA_E_5936498 -10.989347
LA_E_5936551 -8.276005
LA_E_5936563 -33.432117
LA_E_5936674 -39.151867
LA_E_5936971 -27.655109
LA_E_5937233 -16.245140
LA_E_5937311 -1.969923
LA_E_5937330 -10.272387
LA_E_5937339 -10.158268
LA_E_5937346 -21.064257
LA_E_5937514 -6.248994
LA_E_5937605 -1.023944
LA_E_5937664 -4.652219
LA_E_5937732 -0.263681
LA_E_5938043 -10.271713
LA_E_5938085 -9.310964
LA_E_5938101 -14.080731
LA_E_5938194 -9.382371
LA_E_5938232 -14.646388
LA_E_5938301 5.377965
LA_E_5938393 -10.624709
LA_E_5938686 4.720170
LA_E_5938921 -12.093822
LA_E_5939045 6.960729
LA_E_5939128 6.923697
LA_E_5939131 1.161917
LA_E_5939342 -11.438641
LA_E_5939359 -23.715694
LA_E_5939401 -6.185229
LA_E_5939410 -7.072211
LA_E_5939551 -17.273863
LA_E_5939961 -10.381040
LA_E_5940093 -7.389359
LA_E_5940408 -10.883943
LA_E_5940686 -6.346740
LA_E_5940978 3.490588
LA_E_5941043 -8.907828
LA_E_5941135 -10.330977
LA_E_5941186 3.568679
LA_E_5941276 -14.235030
LA_E_5941327 -10.755757
LA_E_5941534 -7.861774
LA_E_5941640 -17.439545
LA_E_5941733 -20.424648
LA_E_5941818 8.571194
LA_E_5941841 -9.652617
LA_E_5941898 -8.608440
LA_E_5942204 -9.334321
LA_E_5942270 -8.288944
LA_E_5942271 8.910227
LA_E_5942573 -9.368010
LA_E_5942622 -7.069906
LA_E_5942840 -15.014501
LA_E_5942882 -22.141405
LA_E_5942887 -11.141330
LA_E_5942963 -16.666403
LA_E_5942983 -18.939648
LA_E_5942995 -8.603150
LA_E_5943082 -10.792508
LA_E_5943108 -10.611367
LA_E_5943128 3.619012
LA_E_5943229 -7.388000
LA_E_5943295 -8.932544
LA_E_5943370 -26.930838
LA_E_5943380 1.695967
LA_E_5943410 7.151625
LA_E_5943713 -26.666424
LA_E_5943775 -1.020981
LA_E_5943876 5.853082
LA_E_5944094 -9.216455
LA_E_5944191 -8.885491
LA_E_5944676 -11.486933
LA_E_5944935 6.618420
LA_E_5945019 -9.195169
LA_E_5945060 -7.910398
LA_E_5945202 -7.949500
LA_E_5945273 -6.835612
LA_E_5945408 5.002660
LA_E_5945487 -9.446969
LA_E_5945714 5.509413
LA_E_5945812 -7.277209
LA_E_5945979 -9.781899
LA_E_5945999 -6.433769
LA_E_5946479 2.464818
LA_E_5946701 -7.342389
LA_E_5946871 -8.283894
LA_E_5946887 -13.723052
LA_E_5947142 -7.091972
LA_E_5947196 3.421876
LA_E_5947243 -13.708538
LA_E_5947364 -2.132883
LA_E_5947758 -9.952836
LA_E_5947799 -10.341200
LA_E_5947985 -7.513124
LA_E_5948035 -8.670982
LA_E_5948084 -10.572079
LA_E_5948118 7.986872
LA_E_5948332 -13.212440
LA_E_5948438 -8.095542
LA_E_5948593 -4.648297
LA_E_5948968 -9.421373
LA_E_5949098 -8.778268
LA_E_5949455 0.907616
LA_E_5949591 -12.195958
LA_E_5949908 -17.233036
LA_E_5950286 -9.539350
LA_E_5950324 -15.802836
LA_E_5950409 -7.628441
LA_E_5950417 -5.447063
LA_E_5950535 -26.132441
LA_E_5950700 -30.566662
LA_E_5950847 -9.389531
LA_E_5950897 -9.311770
LA_E_5950941 -10.056485
LA_E_5951191 -11.586293
